timestamp,river,zone,latitude,longitude,temperature,humidity,rainfall,pressure,wind_speed,cloud_cover
2026-06-12 08:38:45,Krishna,K2_Sangli_Almatti,16.8544,74.5642,35.4,37,0.0,948.5,18.5,67
2026-06-12 08:38:45,Krishna,K3_Raichur_Kurnool,16.2076,77.3463,36.0,39,0.0,963.3,10.6,81
2026-06-12 08:38:45,Krishna,K4_Nagarjuna_Sagar,16.575,79.3167,36.7,44,0.0,996.9,15.8,80
2026-06-12 08:38:45,Krishna,K5_Vijayawada_Delta,16.5062,80.648,34.5,51,0.0,999.6,5.6,100
2026-06-12 08:38:45,Narmada,N1_Amarkantak,22.6747,81.759,24.5,84,1.4,894.8,5.8,100
2026-06-12 08:38:45,Narmada,N2_Jabalpur,23.1815,79.9864,36.9,36,0.1,957.5,8.8,34
2026-06-12 08:38:45,Narmada,N3_Omkareshwar,22.2452,76.151,38.8,36,0.0,982.3,16.1,6
2026-06-12 08:38:45,Narmada,N4_Bharuch,21.7051,72.9959,36.9,45,0.0,1002.2,25.2,42
2026-06-12 08:38:45,Kaveri,C1_Talakaveri,12.3855,75.4894,20.5,89,0.1,872.5,6.4,83
2026-06-12 08:38:45,Kaveri,C2_Kodagu,12.3375,75.8069,24.5,76,0.1,915.7,13.4,99
2026-06-12 08:38:45,Kaveri,C3_Mysuru_KRS,12.2958,76.6394,28.2,64,0.1,929.1,18.9,99
2026-06-12 08:38:45,Kaveri,C4_Mettur_Dam,11.787,77.8008,27.4,94,0.5,985.7,10.6,91
2026-06-12 08:38:45,Kaveri,C5_Thanjavur_Delta,10.7867,79.1378,32.1,57,0.2,1000.6,20.8,79
2026-06-12 08:39:29,Krishna,K1_Mahabaleshwar,17.9237,73.6586,21.9,87,0.3,865.5,14.3,95
2026-06-12 08:39:29,Krishna,K2_Sangli_Almatti,16.8544,74.5642,35.4,37,0.0,948.5,18.5,67
2026-06-12 08:39:29,Krishna,K3_Raichur_Kurnool,16.2076,77.3463,36.0,39,0.0,963.3,10.6,81
2026-06-12 08:39:29,Krishna,K4_Nagarjuna_Sagar,16.575,79.3167,36.7,44,0.0,996.9,15.8,80
2026-06-12 08:39:29,Krishna,K5_Vijayawada_Delta,16.5062,80.648,34.5,51,0.0,999.6,5.6,100
2026-06-12 08:39:29,Narmada,N1_Amarkantak,22.6747,81.759,24.5,84,1.4,894.8,5.8,100
2026-06-12 08:39:29,Narmada,N2_Jabalpur,23.1815,79.9864,36.9,36,0.1,957.5,8.8,34
2026-06-12 08:39:29,Narmada,N3_Omkareshwar,22.2452,76.151,38.8,36,0.0,982.3,16.1,6
2026-06-12 08:39:29,Narmada,N4_Bharuch,21.7051,72.9959,36.9,45,0.0,1002.2,25.2,42
2026-06-12 08:39:29,Kaveri,C1_Talakaveri,12.3855,75.4894,20.5,89,0.1,872.5,6.4,83
2026-06-12 08:39:29,Kaveri,C2_Kodagu,12.3375,75.8069,24.5,76,0.1,915.7,13.4,99
2026-06-12 08:39:29,Kaveri,C3_Mysuru_KRS,12.2958,76.6394,28.2,64,0.1,929.1,18.9,99
2026-06-12 08:39:29,Kaveri,C4_Mettur_Dam,11.787,77.8008,27.4,94,0.5,985.7,10.6,91
2026-06-12 08:39:29,Kaveri,C5_Thanjavur_Delta,10.7867,79.1378,32.1,57,0.2,1000.6,20.8,79
2026-06-12 08:40:54,Krishna,K1_Mahabaleshwar,17.9237,73.6586,21.9,87,0.3,865.5,14.3,95
